0,1
1,1
2,0
3,1
4,1
5,1
6,0
7,0
8,1
9,1
10,0
11,0
12,1
13,1
14,0
15,1
16,1
17,1
18,1
19,1
20,0
21,1
22,1
23,0
24,0
25,1
26,1
27,1
28,1
29,0
30,0
31,0
32,0
33,1
34,1
35,1
36,0
37,1
38,0
39,0
40,1
41,1
42,1
43,0
44,0
45,0
46,0
47,1
48,1
49,1
50,1
51,1
52,1
53,1
54,0
55,1
56,0
57,1
58,0
59,0
60,0
61,0
62,1
63,0
64,0
65,0
66,0
67,1
68,0
69,0
70,1
71,0
72,1
73,0
74,1
75,1
76,1
77,1
78,0
79,0
80,1
81,1
82,1
83,1
84,1
85,1
86,1
87,1
88,1
89,1
90,1
91,1
92,1
93,1
94,0
95,1
96,1
97,1
98,1
99,1
100,1
101,1
102,1
103,1
104,0
105,1
106,0
107,0
108,1
109,0
110,0
111,1
112,1
113,0
114,1
115,0
116,1
117,0
118,0
119,1
120,0
121,0
122,0
123,0
124,1
125,1
126,1
127,1
128,0
129,0
130,1
131,1
132,0
133,0
134,1
135,0
136,1
137,1
138,0
139,1
140,1
141,1
142,1
143,0
144,1
145,1
146,1
147,1
148,1
149,1
150,1
151,1
152,1
153,1
154,0
155,0
156,0
157,0
158,1
159,1
160,1
161,1
162,0
163,0
164,1
165,0
166,0
167,1
168,1
169,0
170,1
171,1
172,0
173,1
174,1
175,1
176,1
177,0
178,1
179,1
180,1
181,1
182,1
183,1
184,1
185,1
186,1
187,1
188,1
189,1
190,1
191,1
192,1
193,1
194,1
195,1
196,1
197,1
198,1
199,1
200,1
201,1
202,1
203,1
204,1
205,1
206,1
207,1
208,1
209,1
210,1
211,1
212,1
213,1
214,1
215,1
216,1
217,1
218,1
219,1
220,1
221,1
222,1
223,1
224,1
225,1
226,1
227,1
228,1
229,1
230,1
231,1
232,0
233,0
234,0
235,1
236,1
237,1
238,0
239,0
240,1
241,1
242,1
243,1
244,0
245,1
246,0
247,1
248,1
249,0
250,0
251,1
252,1
253,0
254,1
255,1
256,1
257,0
258,1
259,1
260,1
261,1
262,0
263,0
264,1
265,1
266,0
267,1
268,0
269,1
270,1
271,0
272,1
273,1
274,1
275,1
276,1
277,1
278,1
279,0
280,1
281,1
282,1
283,0
284,1
285,1
286,1
287,1
288,0
289,0
290,1
291,1
292,0
293,0
294,1
295,1
296,1
297,1
298,1
299,1
300,1
301,0
302,0
303,1
304,0
305,1
306,0
307,0
308,0
309,1
310,0
311,1
312,1
313,1
314,1
315,1
316,1
317,1
318,1
319,1
320,1
321,1
322,1
323,1
324,1
325,1
326,1
327,1
328,0
329,0
330,1
331,1
332,1
333,1
334,1
335,1
336,0
337,1
338,1
339,1
340,1
341,1
342,1
343,1
344,0
345,1
346,0
347,1
348,0
349,1
350,0
351,1
352,1
353,1
354,1
355,1
356,0
357,1
358,0
359,1
360,0
361,0
362,1
363,1
364,0
365,1
366,1
367,1
368,1
369,1
370,1
371,0
372,1
373,0
374,1
375,0
376,1
377,1
378,1
379,1
380,0
381,1
382,0
383,1
384,1
385,1
386,0
387,0
388,0
389,0
390,1
391,1
392,1
393,1
394,0
395,0
396,1
397,1
398,1
399,1
400,0
401,0
402,0
403,1
404,0
405,1
406,1
407,0
408,1
409,1
410,1
411,1
412,1
413,1
414,0
415,1
416,1
417,0
418,1
419,1
420,1
421,1
422,1
423,1
424,1
425,1
426,1
427,1
428,0
429,0
430,0
431,0
432,0
433,0
434,1
435,1
436,1
437,1
438,1
439,1
440,0
441,1
442,1
443,1
444,1
445,1
446,1
447,1
448,1
449,1
450,0
451,0
452,1
453,1
454,1
455,1
456,0
457,0
458,0
459,0
460,1
461,1
462,0
463,0
464,0
465,1
466,0
467,1
468,1
469,1
470,1
471,1
472,1
473,1
474,1
475,1
476,0
477,0
478,1
479,1
480,0
481,0
482,1
483,1
484,0
485,0
486,1
487,0
488,1
489,1
490,0
491,0
492,1
493,1
494,1
495,1
496,1
497,1
498,0
499,1
500,0
501,1
502,0
503,1
504,1
505,1
506,1
507,0
508,0
509,1
510,0
511,0
512,0
513,0
514,0
515,0
516,0
517,0
518,1
519,1
520,0
521,0
522,0
523,0
524,1
525,1
526,0
527,0
528,0
529,0
530,0
531,0
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,0
542,1
543,1
544,1
545,1
546,0
547,1
548,1
549,1
550,1
551,1
552,0
553,0
554,0
555,1
556,1
557,1
558,1
559,1
560,0
561,0
562,1
563,0
564,0
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,1
580,1
581,1
582,1
583,1
584,1
585,1
586,0
587,1
588,1
589,1
590,1
591,0
592,1
593,0
594,1
595,1
596,1
597,0
598,1
599,0
600,1
601,1
602,1
603,1
604,0
605,0
606,1
607,1
608,0
609,0
610,0
611,0
612,1
613,1
614,1
615,1
616,1
617,0
618,0
619,1
620,0
621,0
622,1
623,0
624,1
625,1
626,1
627,1
628,1
629,0
630,0
631,1
632,1
633,1
634,1
635,1
636,0
637,1
638,1
639,1
640,0
641,0
642,1
643,1
644,1
645,1
646,1
647,1
648,1
649,1
650,1
651,1
652,1
653,1
654,1
655,1
656,1
657,1
658,1
659,1
660,0
661,1
662,1
663,1
664,0
665,1
666,1
667,1
668,1
669,1
670,1
671,1
672,0
673,1
674,1
675,1
676,0
677,0
678,1
679,1
680,0
681,0
682,1
683,1
684,1
685,1
686,0
687,0
688,1
689,1
690,1
691,1
692,1
693,1
694,1
695,1
696,0
697,0
698,1
699,1
700,0
701,0
702,1
703,1
704,1
705,0
706,0
707,1
708,1
709,1
710,1
711,1
712,1
713,1
714,1
715,1
716,1
717,1
718,1
719,1
720,1
721,1
722,1
723,1
724,1
725,1
726,1
727,1
728,1
729,1
730,1
731,1
732,1
733,1
734,1
735,1
736,1
737,1
738,1
739,1
740,1
741,1
742,1
743,1
744,0
745,0
746,1
747,1
748,1
749,1
750,1
751,1
752,1
753,1
754,1
755,1
756,1
757,1
758,1
759,1
760,1
761,1
762,1
763,1
764,1
765,1
766,1
767,1
768,1
769,1
770,1
771,1
772,1
773,1
774,1
775,1
776,1
777,1
778,1
779,1
780,1
781,1
782,1
783,1
784,1
785,1
786,1
787,0
788,1
789,1
790,1
791,1
792,0
793,0
794,1
795,0
796,1
797,1
798,1
799,1
800,1
801,0
802,0
803,1
804,1
805,1
806,0
807,1
808,1
809,1
810,1
811,1
812,0
813,0
