0,1
1,1
2,0
3,1
4,0
5,1
6,0
7,1
8,0
9,1
10,0
11,1
12,1
13,1
14,1
15,1
16,0
17,0
18,0
19,1
20,1
21,0
22,0
23,1
24,0
25,0
26,0
27,1
28,0
29,1
30,0
31,1
32,0
33,1
34,0
35,1
36,0
37,1
38,0
39,1
40,0
41,1
42,0
43,1
44,0
45,1
46,0
47,0
48,0
49,1
50,0
51,1
52,0
53,1
54,0
55,1
56,0
57,1
58,0
59,1
60,1
61,1
62,0
63,1
64,0
65,0
66,1
67,0
68,0
69,1
70,0
71,1
72,0
73,1
74,0
75,0
76,1
77,0
78,0
79,1
80,0
81,1
82,0
83,0
84,0
85,0
86,1
87,0
88,0
89,0
90,1
91,0
92,1
93,0
94,1
95,0
96,1
97,0
98,1
99,0
100,1
101,0
102,1
103,1
104,0
105,0
106,1
107,0
108,1
109,0
110,1
111,1
112,0
113,0
114,1
115,0
116,1
117,0
118,1
119,0
120,1
121,0
122,1
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,1
131,0
132,1
133,0
134,0
135,0
136,1
137,0
138,1
139,0
140,1
141,0
142,1
143,0
144,1
145,0
146,1
147,0
148,1
149,0
150,1
151,0
152,1
153,0
154,1
155,0
156,1
157,1
158,0
159,0
160,1
161,0
162,0
163,0
164,0
165,0
166,1
167,1
168,0
169,0
170,1
171,0
172,1
173,0
174,1
175,0
176,1
177,0
178,0
179,0
180,0
181,0
182,1
183,0
184,1
185,0
186,1
187,0
188,1
189,0
190,1
191,1
192,0
193,0
194,1
195,0
196,1
197,0
198,1
199,0
200,1
201,0
202,1
203,0
204,1
205,0
206,1
207,0
208,1
209,1
210,0
211,0
212,1
213,0
214,1
215,0
216,1
217,0
218,1
219,0
220,1
221,1
222,0
223,0
224,1
225,0
226,1
227,0
228,1
229,0
230,1
231,0
232,1
233,0
234,1
235,0
236,1
237,0
238,1
239,0
240,1
241,0
242,1
243,0
244,1
245,0
246,1
247,0
248,0
249,0
250,1
251,0
252,1
253,1
254,1
255,0
256,0
257,0
258,1
259,0
260,0
261,0
262,1
263,0
264,1
265,0
266,1
267,0
268,1
269,0
270,1
271,0
272,1
273,0
274,1
275,0
276,0
277,0
278,1
279,0
280,1
281,0
282,1
283,0
284,1
285,0
286,1
287,0
288,0
289,1
290,0
291,1
292,0
293,0
294,1
295,0
296,1
297,0
298,1
299,0
300,1
301,0
302,1
303,0
304,1
305,0
306,1
307,0
308,1
309,0
310,1
311,1
312,0
313,0
314,1
315,0
316,1
317,1
318,0
319,0
320,1
321,0
322,1
323,0
324,1
325,0
326,1
327,0
328,1
329,0
330,1
331,0
332,1
333,0
334,1
335,0
336,1
337,0
338,1
339,0
340,1
341,0
342,1
343,0
344,1
345,0
346,1
347,0
348,1
349,0
350,1
351,0
352,1
353,0
354,1
355,0
356,1
357,0
358,1
359,0
360,1
361,1
362,1
363,0
364,1
365,0
366,1
367,0
368,1
369,0
370,1
371,0
372,1
373,0
374,1
375,0
376,1
377,0
378,1
379,0
380,1
381,1
382,0
383,0
384,1
385,0
386,1
387,0
388,1
389,0
390,1
391,1
392,0
393,0
394,1
395,0
396,1
397,0
398,1
399,1
400,0
401,0
402,1
403,0
404,1
405,1
406,0
407,0
408,1
409,0
410,1
411,0
412,1
413,0
414,1
415,0
416,1
417,0
418,1
419,0
420,0
421,0
422,1
423,0
424,1
425,0
426,1
427,0
428,1
429,0
430,1
431,0
432,1
433,0
434,1
435,0
436,1
437,0
438,1
439,0
440,1
441,0
442,1
443,0
444,1
445,0
446,1
447,0
448,1
449,0
450,1
451,0
452,1
453,0
454,1
455,0
456,1
457,0
458,1
459,1
460,0
461,0
462,1
463,1
464,0
465,0
466,1
467,0
468,1
469,0
470,1
471,0
472,1
473,0
474,1
475,0
476,1
477,0
478,1
479,0
480,1
481,0
482,1
483,0
484,1
485,0
486,1
487,0
488,1
489,0
490,1
491,0
492,1
493,0
494,1
495,0
496,1
497,0
498,1
499,0
500,1
501,0
502,1
503,0
504,1
505,0
506,1
507,0
508,1
509,0
510,1
511,0
512,1
513,0
514,1
515,0
516,1
517,0
518,1
519,0
520,1
521,0
522,1
523,0
524,1
525,0
526,1
527,0
528,1
529,0
530,1
531,0
532,1
533,0
534,1
535,0
536,1
537,0
538,1
539,1
540,1
541,0
542,1
543,1
544,1
545,0
546,1
547,1
548,1
549,0
550,1
551,0
552,1
553,0
554,1
555,1
556,1
557,1
558,0
559,0
560,1
561,1
562,1
563,0
564,1
565,0
566,1
567,0
568,1
569,0
570,1
571,0
572,1
573,0
574,1
575,1
576,1
577,1
578,1
579,0
580,1
581,1
582,1
583,0
584,1
585,1
586,1
587,1
588,1
589,0
590,1
591,0
592,1
593,0
594,1
595,0
596,1
597,0
598,1
599,0
600,1
601,0
602,1
603,0
604,1
605,0
606,1
607,0
608,1
609,0
610,1
611,0
612,1
613,0
614,1
615,1
616,1
617,0
618,1
619,0
620,1
621,0
622,1
623,0
624,1
625,0
626,1
627,0
628,1
629,0
630,1
631,0
632,1
633,0
634,1
635,0
636,1
637,0
638,1
639,0
640,1
641,1
642,1
643,0
644,1
645,0
646,1
647,0
648,1
649,0
650,1
651,0
652,1
653,0
654,1
655,1
656,1
657,0
658,1
659,0
660,1
661,0
662,1
663,0
664,1
665,0
666,1
667,0
668,1
669,1
670,1
671,1
672,0
673,0
674,1
675,0
676,1
677,0
678,1
679,1
680,1
681,1
682,1
683,0
684,1
685,0
686,1
687,0
688,1
689,0
690,1
691,0
692,1
693,1
694,0
695,0
696,1
697,0
698,1
699,1
700,1
701,0
702,1
703,0
704,1
705,1
706,0
707,0
708,1
709,0
710,1
711,0
712,1
713,0
714,1
715,0
716,1
717,0
718,1
719,1
720,1
721,1
722,1
723,0
724,0
725,1
726,1
727,1
728,0
729,1
730,1
731,0
732,1
733,0
734,0
735,0
736,1
737,0
738,0
739,1
740,1
741,1
742,1
743,0
744,1
745,0
746,1
747,1
748,1
749,0
750,1
751,0
752,1
753,1
754,1
755,0
756,1
757,1
758,1
759,0
760,1
761,0
762,1
763,0
764,1
765,0
766,1
767,1
768,1
769,0
770,1
771,0
772,1
773,1
774,1
775,0
776,0
777,1
778,1
779,0
780,1
781,0
782,0
783,0
784,1
785,0
786,1
787,0
788,1
789,0
790,0
791,0
792,1
793,1
794,0
795,1
796,0
797,1
798,0
799,1
800,0
801,1
802,0
803,1
804,0
805,1
806,1
807,1
808,1
809,0
810,0
811,1
812,0
813,1
