0,1
1,1
2,0
3,0
4,0
5,0
6,1
7,1
8,0
9,0
10,0
11,0
12,0
13,0
14,1
15,1
16,1
17,1
18,0
19,0
20,1
21,1
22,0
23,0
24,0
25,0
26,1
27,1
28,0
29,0
30,1
31,1
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,1
45,1
46,1
47,1
48,0
49,0
50,1
51,1
52,0
53,0
54,0
55,0
56,0
57,0
58,1
59,1
60,1
61,1
62,0
63,1
64,0
65,0
66,1
67,0
68,0
69,1
70,0
71,1
72,0
73,1
74,0
75,1
76,0
77,0
78,1
79,0
80,0
81,1
82,1
83,1
84,1
85,1
86,1
87,0
88,1
89,0
90,1
91,1
92,1
93,1
94,1
95,0
96,1
97,0
98,0
99,1
100,1
101,0
102,0
103,1
104,0
105,1
106,0
107,0
108,0
109,1
110,0
111,1
112,0
113,1
114,1
115,0
116,0
117,1
118,1
119,1
120,1
121,0
122,1
123,0
124,0
125,1
126,0
127,1
128,0
129,1
130,0
131,1
132,0
133,1
134,0
135,1
136,0
137,1
138,0
139,1
140,0
141,1
142,0
143,1
144,0
145,1
146,0
147,1
148,0
149,1
150,0
151,1
152,0
153,1
154,0
155,1
156,0
157,1
158,0
159,1
160,0
161,1
162,0
163,1
164,0
165,1
166,0
167,1
168,0
169,1
170,0
171,1
172,0
173,1
174,0
175,1
176,0
177,1
178,0
179,1
180,0
181,1
182,0
183,1
184,1
185,0
186,0
187,1
188,0
189,1
190,0
191,1
192,1
193,0
194,1
195,0
196,1
197,0
198,0
199,1
200,0
201,1
202,0
203,1
204,1
205,0
206,0
207,1
208,0
209,1
210,0
211,1
212,1
213,0
214,0
215,1
216,0
217,1
218,0
219,1
220,0
221,1
222,0
223,1
224,0
225,1
226,1
227,0
228,0
229,1
230,0
231,1
232,0
233,1
234,0
235,1
236,0
237,1
238,0
239,1
240,1
241,1
242,0
243,0
244,1
245,1
246,1
247,0
248,1
249,0
250,1
251,1
252,1
253,1
254,0
255,0
256,1
257,1
258,1
259,1
260,1
261,1
262,0
263,1
264,1
265,1
266,1
267,1
268,1
269,1
270,0
271,0
272,1
273,1
274,1
275,1
276,1
277,1
278,0
279,0
280,1
281,1
282,0
283,0
284,1
285,1
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,1
297,1
298,0
299,1
300,1
301,0
302,0
303,0
304,1
305,1
306,1
307,1
308,0
309,0
310,1
311,1
312,1
313,1
314,1
315,1
316,1
317,1
318,1
319,1
320,1
321,1
322,1
323,1
324,0
325,1
326,1
327,1
328,0
329,1
330,1
331,1
332,0
333,1
334,1
335,1
336,1
337,0
338,0
339,1
340,0
341,1
342,0
343,0
344,1
345,1
346,1
347,1
348,0
349,1
350,1
351,1
352,0
353,1
354,0
355,1
356,0
357,1
358,1
359,1
360,1
361,0
362,1
363,0
364,0
365,0
366,0
367,1
368,0
369,1
370,0
371,1
372,0
373,1
374,0
375,1
376,1
377,0
378,0
379,1
380,1
381,0
382,0
383,1
384,0
385,1
386,0
387,1
388,1
389,0
390,1
391,0
392,0
393,1
394,0
395,1
396,1
397,0
398,1
399,0
400,0
401,0
402,0
403,1
404,1
405,0
406,0
407,1
408,0
409,1
410,0
411,1
412,0
413,1
414,1
415,0
416,0
417,1
418,0
419,1
420,1
421,1
422,0
423,1
424,1
425,1
426,1
427,0
428,1
429,1
430,1
431,1
432,1
433,1
434,1
435,1
436,0
437,1
438,0
439,1
440,0
441,1
442,0
443,1
444,0
445,1
446,1
447,0
448,0
449,0
450,1
451,0
452,0
453,1
454,0
455,1
456,0
457,1
458,1
459,0
460,1
461,0
462,0
463,1
464,0
465,1
466,0
467,1
468,0
469,1
470,1
471,1
472,0
473,1
474,1
475,1
476,0
477,1
478,1
479,1
480,1
481,0
482,0
483,1
484,0
485,1
486,0
487,1
488,0
489,1
490,0
491,1
492,0
493,1
494,0
495,1
496,0
497,1
498,0
499,1
500,0
501,1
502,0
503,1
504,0
505,1
506,0
507,1
508,0
509,1
510,1
511,0
512,1
513,0
514,1
515,0
516,1
517,0
518,0
519,1
520,0
521,1
522,0
523,1
524,0
525,1
526,0
527,1
528,0
529,1
530,0
531,1
532,0
533,1
534,0
535,1
536,0
537,1
538,0
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,0
547,1
548,1
549,1
550,1
551,1
552,1
553,0
554,1
555,1
556,1
557,1
558,0
559,1
560,0
561,1
562,1
563,0
564,1
565,1
566,1
567,1
568,0
569,1
570,1
571,0
572,0
573,1
574,0
575,1
576,1
577,1
578,0
579,0
580,1
581,1
582,0
583,0
584,0
585,1
586,0
587,1
588,0
589,1
590,0
591,0
592,1
593,1
594,0
595,1
596,1
597,0
598,0
599,1
