0,1
1,1
2,0
3,0
4,1
5,0
6,1
7,0
8,0
9,1
10,0
11,0
12,0
13,1
14,1
15,1
16,0
17,0
18,0
19,1
20,0
21,0
22,0
23,1
24,0
25,0
26,0
27,1
28,1
29,1
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,1
43,1
44,1
45,1
46,0
47,0
48,1
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,1
58,0
59,1
60,0
61,0
62,0
63,0
64,1
65,1
66,1
67,1
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,1
82,0
83,1
84,1
85,0
86,0
87,1
88,0
89,1
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,1
117,1
118,0
119,0
120,0
121,0
122,0
123,1
124,1
125,0
126,0
127,1
128,0
129,0
130,0
131,0
132,0
133,0
134,1
135,1
136,0
137,1
138,0
139,1
140,1
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,1
165,1
166,0
167,0
168,0
169,0
170,0
171,1
172,1
173,0
174,1
175,0
176,0
177,1
178,0
179,0
180,0
181,0
182,0
183,1
184,1
185,0
186,0
187,0
188,0
189,1
190,0
191,0
192,0
193,0
194,1
195,1
196,0
197,0
198,0
199,0
200,0
201,1
202,0
203,1
204,0
205,1
206,0
207,1
208,0
209,1
210,1
211,1
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,1
221,0
222,0
223,1
224,0
225,1
226,0
227,1
228,1
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,1
241,0
242,0
243,0
244,0
245,0
246,0
247,1
248,0
249,1
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,1
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,1
281,0
282,0
283,1
284,0
285,0
286,0
287,1
288,0
289,1
290,0
291,0
292,1
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,1
311,1
312,0
313,0
314,0
315,0
316,0
317,1
318,1
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,1
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,1
341,1
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,1
351,0
352,0
353,1
354,0
355,1
356,1
357,0
358,0
359,1
360,0
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,1
371,1
372,1
373,1
374,1
375,1
376,1
377,1
378,0
379,1
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,1
400,0
401,1
402,0
403,1
404,0
405,1
406,0
407,1
408,0
409,0
410,0
411,1
412,1
413,0
414,0
415,1
416,0
417,1
418,0
419,1
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,1
429,0
430,0
431,0
432,0
433,0
434,0
435,1
436,0
437,1
438,0
439,0
440,1
441,0
442,0
443,0
444,0
445,1
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,1
473,0
474,0
475,0
476,0
477,0
478,0
479,1
480,0
481,0
482,0
483,0
484,1
485,1
486,1
487,1
488,0
489,0
490,1
491,0
492,0
493,0
494,0
495,0
496,1
497,0
498,0
499,0
500,1
501,0
502,0
503,1
504,1
505,0
506,0
507,1
508,0
509,1
510,0
511,0
512,0
513,0
514,0
515,0
516,0
517,0
518,0
519,0
520,1
521,0
522,1
523,0
524,1
525,0
526,1
527,0
528,1
529,0
530,0
531,0
532,0
533,0
534,0
535,0
536,1
537,0
538,0
539,0
540,1
541,0
542,0
543,0
544,1
545,0
546,0
547,0
548,1
549,1
550,1
551,1
552,0
553,0
554,0
555,0
556,1
557,0
558,0
559,0
560,0
561,1
562,0
563,0
564,0
565,0
566,0
567,1
568,0
569,1
570,0
571,0
572,0
573,0
574,0
575,1
576,0
577,0
578,0
579,0
580,1
581,0
582,1
583,0
584,0
585,1
586,1
587,0
588,0
589,1
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,1
600,0
601,0
602,0
603,1
604,0
605,1
606,0
607,0
608,0
609,1
610,1
611,1
612,0
613,1
614,0
615,1
616,0
617,0
618,0
619,0
620,1
621,1
622,0
623,0
624,1
625,1
626,1
627,0
628,0
629,1
630,0
631,0
632,0
633,0
634,0
635,0
636,0
637,0
638,0
639,0
640,0
641,0
642,1
643,1
644,0
645,0
646,0
647,0
648,0
649,0
650,0
651,0
652,1
653,0
654,0
655,0
656,0
657,0
658,0
659,1
660,1
661,1
662,0
663,0
664,1
665,1
666,1
667,0
668,0
669,1
670,1
671,0
672,0
673,0
674,0
675,1
676,0
677,1
678,0
679,1
680,1
681,1
682,0
683,0
684,0
685,1
686,0
687,1
688,1
689,0
690,1
691,0
692,0
693,1
694,1
695,0
696,0
697,1
698,1
699,0
700,1
701,0
702,0
703,0
704,0
705,0
706,0
707,1
708,0
709,0
710,0
711,0
712,0
713,0
714,0
715,0
716,0
717,1
718,0
719,1
720,0
721,0
722,0
723,0
724,1
725,1
726,0
727,0
728,0
729,1
730,0
731,0
732,1
733,1
734,0
735,0
736,0
737,1
738,0
739,1
740,0
741,0
742,0
743,0
744,1
745,1
746,0
747,0
748,0
749,0
750,0
751,0
752,1
753,0
754,0
755,0
756,1
757,0
758,0
759,0
760,1
761,1
762,0
763,0
764,0
765,0
766,0
767,1
768,0
769,0
770,0
771,0
772,0
773,0
774,0
775,0
776,0
777,1
778,0
779,0
780,0
781,0
782,0
783,0
784,0
785,0
786,0
787,0
788,0
789,0
790,0
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,0
800,1
801,1
802,0
803,1
804,0
805,1
806,0
807,1
808,0
809,1
810,0
811,1
812,0
813,0
